,fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.status.long,fixture.status.short,fixture.status.elapsed,fixture.status.extra,league.id,teams.home.id,teams.away.id,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
0,1298958,,UTC,2025-03-09T00:00:00+00:00,1741478400,,,,Match Finished,FT,90.0,,377,3285,4401,2.0,2.0,,,2.0,2.0,,,,
1,1299707,,UTC,2025-03-09T00:00:00+00:00,1741478400,,,20074.0,Match Cancelled,CANC,,,872,22054,24940,,,,,,,,,,
2,1300618,,UTC,2025-03-09T00:00:00+00:00,1741478400,1741478400.0,1741482000.0,1075.0,Match Finished,FT,90.0,1.0,722,24954,22048,4.0,1.0,2.0,1.0,4.0,1.0,,,,
3,1308824,,UTC,2025-03-09T00:00:00+00:00,1741478400,,,20018.0,Match Cancelled,CANC,,,354,21618,19440,,,,,,,,,,
4,1326758,A. Calume,UTC,2025-03-09T00:00:00+00:00,1741478400,,,21623.0,Not Started,NS,,,489,25485,9016,,,,,,,,,,
5,1326971,N. Bensalah,UTC,2025-03-09T00:00:00+00:00,1741478400,1741478400.0,1741482000.0,21619.0,Match Finished,FT,90.0,5.0,255,20808,3995,2.0,0.0,1.0,0.0,2.0,0.0,,,,
6,1326972,A. Nichols,UTC,2025-03-09T00:00:00+00:00,1741478400,1741478400.0,1741482000.0,21618.0,Match Finished,FT,90.0,6.0,255,9030,9043,0.0,2.0,0.0,1.0,0.0,2.0,,,,
7,1326973,M. Corrigan,UTC,2025-03-09T00:00:00+00:00,1741478400,1741478400.0,1741482000.0,,Match Finished,FT,90.0,6.0,255,4005,4010,1.0,1.0,1.0,0.0,1.0,1.0,,,,
8,1331070,,UTC,2025-03-09T00:00:00+00:00,1741478400,1741478400.0,1741482000.0,55.0,Match Finished,FT,90.0,8.0,129,1946,466,0.0,1.0,0.0,0.0,0.0,1.0,,,,
9,1332596,,UTC,2025-03-09T00:00:00+00:00,1741478400,,,21018.0,Match Cancelled,CANC,,,338,19163,24526,,,,,,,,,,
10,1332598,,UTC,2025-03-09T00:00:00+00:00,1741478400,,,2454.0,Match Cancelled,CANC,,,338,3654,24527,,,,,,,,,,
11,1338323,"Byran Loayza, Ecuador",UTC,2025-03-09T00:00:00+00:00,1741478400,1741478400.0,1741482000.0,466.0,Match Finished,FT,90.0,3.0,242,1152,1153,0.0,4.0,0.0,2.0,0.0,4.0,,,,
12,1331059,,UTC,2025-03-09T00:10:00+00:00,1741479000,1741479000.0,1741482600.0,20215.0,Match Finished,FT,90.0,6.0,129,480,464,3.0,1.0,1.0,1.0,3.0,1.0,,,,
13,1310496,,UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,,Match Finished,FT,90.0,3.0,1130,24661,24663,1.0,1.0,1.0,1.0,1.0,1.0,,,,
14,1326263,"Penso, Tori, USA",UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,1898.0,Match Finished,FT,90.0,3.0,253,1608,1602,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15,1326264,"Ismir Pekmic, USA",UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,19229.0,Match Finished,FT,90.0,8.0,253,2242,1601,2.0,0.0,0.0,0.0,2.0,0.0,,,,
16,1326265,"Mendoza, Rosendo, USA",UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,1613.0,Match Finished,FT,90.0,12.0,253,1615,1611,2.0,1.0,0.0,0.0,2.0,1.0,,,,
17,1326266,"Fotis Bazakos, USA",UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,1618.0,Match Finished,FT,90.0,12.0,253,1609,1599,0.0,2.0,0.0,0.0,0.0,2.0,,,,
18,1326267,"Lauziere, Pierre-Luc, USA",UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,1833.0,Match Finished,FT,90.0,5.0,253,1604,1598,2.0,1.0,0.0,0.0,2.0,1.0,,,,
19,1326968,A. Ndiaye,UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,11933.0,Match Finished,FT,90.0,8.0,255,3990,4000,1.0,2.0,0.0,0.0,1.0,2.0,,,,
20,1334402,"Ariel Penel, Argentina",UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,97.0,Match Finished,FT,90.0,5.0,128,1064,446,0.0,0.0,0.0,0.0,0.0,0.0,,,,
21,1334403,"Andres Merlos, Argentina",UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,107.0,Match Finished,FT,90.0,12.0,128,474,2432,1.0,1.0,0.0,0.0,1.0,1.0,,,,
22,1340285,,UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,,Match Finished,FT,90.0,,421,8238,8232,1.0,2.0,0.0,0.0,1.0,2.0,,,,
23,1350616,É. Sánchez,UTC,2025-03-09T00:30:00+00:00,1741480200,,,384.0,Match Finished,FT,90.0,,712,25713,15722,0.0,0.0,0.0,0.0,0.0,0.0,,,,
24,1353151,,UTC,2025-03-09T00:30:00+00:00,1741480200,1741480200.0,1741483800.0,268.0,Match Finished,FT,90.0,10.0,477,2232,141,2.0,1.0,1.0,1.0,2.0,1.0,,,,
25,1300619,,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,1965.0,Match Finished,FT,90.0,6.0,722,2293,19907,0.0,0.0,,,0.0,0.0,,,,
26,1323571,"Maximiliano Quintero Hernandez, Mexico",UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,1081.0,Match Finished,FT,90.0,7.0,262,2292,14002,1.0,1.0,0.0,0.0,1.0,1.0,,,,
27,1325743,,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,1070.0,Match Finished,FT,90.0,6.0,263,14276,2297,1.0,0.0,0.0,0.0,1.0,0.0,,,,
28,1325744,,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,1072.0,Match Finished,FT,90.0,6.0,263,2308,2284,1.0,0.0,1.0,0.0,1.0,0.0,,,,
29,1326967,N. Simon,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,20751.0,Match Finished,FT,90.0,5.0,255,3989,3999,1.0,3.0,1.0,2.0,1.0,3.0,,,,
30,1334229,,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,2456.0,Match Finished,FT,90.0,4.0,339,3656,3667,1.0,0.0,0.0,0.0,1.0,0.0,,,,
31,1334585,,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,3284.0,Match Finished,FT,90.0,4.0,370,4299,5632,3.0,0.0,2.0,0.0,3.0,0.0,,,,
32,1334587,,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,3287.0,Match Finished,FT,90.0,6.0,370,4303,24530,1.0,1.0,1.0,0.0,1.0,1.0,,,,
33,1334588,,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,3286.0,Match Finished,FT,90.0,6.0,370,4302,19763,4.0,1.0,2.0,0.0,4.0,1.0,,,,
34,1353034,,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,3361.0,Match Finished,FT,90.0,7.0,376,4392,4385,0.0,2.0,0.0,0.0,0.0,2.0,,,,
35,1359807,,UTC,2025-03-09T01:00:00+00:00,1741482000,1741482000.0,1741485600.0,3498.0,Match Finished,FT,90.0,,396,4641,4647,0.0,2.0,0.0,1.0,0.0,2.0,,,,
36,1323570,"Mejia Garcia, Oscar, Mexico",UTC,2025-03-09T01:05:00+00:00,1741482300,1741482300.0,1741485900.0,,Match Finished,FT,90.0,9.0,262,2295,2282,1.0,1.0,1.0,1.0,1.0,1.0,,,,
37,1337439,,UTC,2025-03-09T01:15:00+00:00,1741482900,1741482900.0,1741486500.0,,Match Finished,FT,90.0,6.0,304,2883,2888,3.0,1.0,2.0,0.0,3.0,1.0,,,,
38,1326268,"Marcos de Oliveira, USA",UTC,2025-03-09T01:30:00+00:00,1741483800,1741483800.0,1741487400.0,11535.0,Match Finished,FT,90.0,12.0,253,16489,1610,0.0,1.0,0.0,1.0,0.0,1.0,,,,
39,1326269,"Sergii Demianchuk, USA",UTC,2025-03-09T01:30:00+00:00,1741483800,1741483800.0,1741487400.0,1612.0,Match Finished,FT,90.0,9.0,253,1597,1607,1.0,3.0,0.0,0.0,1.0,3.0,,,,
40,1326270,"Filip Dujic, USA",UTC,2025-03-09T01:30:00+00:00,1741483800,1741483800.0,1741487400.0,19357.0,Match Finished,FT,90.0,5.0,253,9569,1617,2.0,0.0,1.0,0.0,2.0,0.0,,,,
41,1326966,M. Thompson,UTC,2025-03-09T01:30:00+00:00,1741483800,1741483800.0,1741487400.0,3067.0,Match Finished,FT,90.0,7.0,255,4017,18375,1.0,0.0,1.0,0.0,1.0,0.0,,,,
42,1336604,"Carlos Ortega, Colombia",UTC,2025-03-09T01:30:00+00:00,1741483800,1741483800.0,1741487400.0,371.0,Match Finished,FT,90.0,5.0,239,1134,1128,0.0,0.0,0.0,0.0,0.0,0.0,,,,
43,1345287,,UTC,2025-03-09T01:30:00+00:00,1741483800,1741483800.0,1741487400.0,20580.0,Match Finished,FT,90.0,6.0,909,18813,4019,3.0,1.0,1.0,0.0,3.0,1.0,,,,
44,1358846,,UTC,2025-03-09T01:30:00+00:00,1741483800,,,4121.0,Match Finished,FT,90.0,,416,5478,5470,0.0,2.0,,,0.0,2.0,,,,
45,1359810,,UTC,2025-03-09T01:30:00+00:00,1741483800,,,,Match Finished,FT,90.0,,416,5475,5476,4.0,0.0,,,4.0,0.0,,,,
46,1310497,,UTC,2025-03-09T02:00:00+00:00,1741485600,1741485600.0,1741489200.0,20626.0,Match Finished,FT,90.0,6.0,1130,24662,24658,1.0,2.0,0.0,2.0,1.0,2.0,,,,
47,1319435,,UTC,2025-03-09T02:00:00+00:00,1741485600,1741485600.0,1741489200.0,,Match Finished,FT,90.0,6.0,162,815,822,1.0,2.0,1.0,1.0,1.0,2.0,,,,
48,1322597,,UTC,2025-03-09T02:00:00+00:00,1741485600,1741485600.0,1741489200.0,1884.0,Match Finished,FT,90.0,8.0,163,2058,2056,1.0,2.0,0.0,0.0,1.0,2.0,,,,
49,1326969,E. Arreguin,UTC,2025-03-09T02:00:00+00:00,1741485600,1741485600.0,1741489200.0,3046.0,Match Finished,FT,90.0,6.0,255,3993,3992,2.0,2.0,1.0,1.0,2.0,2.0,,,,
50,1326975,E. Garcia,UTC,2025-03-09T02:00:00+00:00,1741485600,1741485600.0,1741489200.0,19706.0,Match Finished,FT,90.0,8.0,255,4009,4022,0.0,1.0,0.0,1.0,0.0,1.0,,,,
51,1332593,,UTC,2025-03-09T02:00:00+00:00,1741485600,,,2448.0,Not Started,NS,,,338,3647,3663,,,,,,,,,,
52,1326271,"Joe Dickerson, USA",UTC,2025-03-09T02:30:00+00:00,1741487400,1741487400.0,1741491000.0,19445.0,Match Finished,FT,90.0,5.0,253,1603,1614,2.0,0.0,1.0,0.0,2.0,0.0,,,,
53,1326711,"Alexis Da Silva, USA",UTC,2025-03-09T02:30:00+00:00,1741487400,1741487400.0,1741491000.0,19223.0,Match Finished,FT,90.0,9.0,253,1606,25484,1.0,3.0,1.0,1.0,1.0,3.0,,,,
54,1305115,I. Mossin,UTC,2025-03-09T03:00:00+00:00,1741489200,,,,Match Finished,FT,90.0,,190,17905,1974,2.0,1.0,0.0,1.0,2.0,1.0,,,,
55,1322707,,UTC,2025-03-09T03:00:00+00:00,1741489200,1741489200.0,1741492800.0,7158.0,Match Finished,FT,90.0,5.0,481,10207,10201,0.0,1.0,0.0,1.0,0.0,1.0,,,,
56,1322708,,UTC,2025-03-09T03:00:00+00:00,1741489200,1741489200.0,1741492800.0,7153.0,Match Finished,FT,90.0,5.0,481,10202,10203,3.0,2.0,0.0,1.0,3.0,2.0,,,,
57,1325745,,UTC,2025-03-09T03:00:00+00:00,1741489200,1741489200.0,1741492800.0,1086.0,Match Finished,FT,90.0,9.0,263,19905,2300,3.0,0.0,1.0,0.0,3.0,0.0,,,,
58,1326974,E. Koroleva,UTC,2025-03-09T03:00:00+00:00,1741489200,1741489200.0,1741492800.0,11934.0,Match Finished,FT,90.0,,255,4007,10874,4.0,2.0,1.0,0.0,4.0,2.0,,,,
59,1326976,J. Encarnación,UTC,2025-03-09T03:00:00+00:00,1741489200,1741489200.0,1741492800.0,11936.0,Match Finished,FT,90.0,8.0,255,4015,4003,2.0,1.0,1.0,1.0,2.0,1.0,,,,
60,1353035,,UTC,2025-03-09T03:00:00+00:00,1741489200,1741489200.0,1741492800.0,19498.0,Match Finished,FT,90.0,7.0,376,4386,4382,3.0,2.0,2.0,0.0,3.0,2.0,,,,
61,1353036,,UTC,2025-03-09T03:00:00+00:00,1741489200,1741489200.0,1741492800.0,3355.0,Match Finished,FT,90.0,1.0,376,4384,4383,1.0,4.0,1.0,2.0,1.0,4.0,,,,
62,1323572,"Adonai Escobedo Gonzalez, Mexico",UTC,2025-03-09T03:05:00+00:00,1741489500,1741489500.0,1741493100.0,1076.0,Match Finished,FT,90.0,9.0,262,2278,2287,0.0,0.0,0.0,0.0,0.0,0.0,,,,
63,1326272,"Ricardo Fierro, USA",UTC,2025-03-09T03:30:00+00:00,1741491000,1741491000.0,1741494600.0,11918.0,Match Finished,FT,90.0,5.0,253,1596,1612,0.0,1.0,0.0,1.0,0.0,1.0,,,,
64,1326970,B. Stevis,UTC,2025-03-09T03:30:00+00:00,1741491000,1741491000.0,1741494600.0,3049.0,Match Finished,FT,90.0,4.0,255,3998,4021,1.0,0.0,0.0,0.0,1.0,0.0,,,,
65,1318225,,UTC,2025-03-09T04:00:00+00:00,1741492800,1741492800.0,1741496400.0,21488.0,Match Finished,FT,90.0,6.0,836,20783,25418,2.0,1.0,,,2.0,1.0,,,,
66,1335170,,UTC,2025-03-09T04:00:00+00:00,1741492800,,,,Match Finished,FT,90.0,,497,7137,7149,1.0,0.0,0.0,0.0,1.0,0.0,,,,
67,1335172,,UTC,2025-03-09T04:00:00+00:00,1741492800,,,11579.0,Match Finished,FT,90.0,,497,4327,7123,0.0,0.0,0.0,0.0,0.0,0.0,,,,
68,1335173,,UTC,2025-03-09T04:00:00+00:00,1741492800,,,10905.0,Not Started,NS,,,497,15222,16695,,,,,,,,,,
69,1335174,,UTC,2025-03-09T04:00:00+00:00,1741492800,,,,Not Started,NS,,,497,7117,10408,,,,,,,,,,
70,1335175,,UTC,2025-03-09T04:00:00+00:00,1741492800,,,5197.0,Match Finished,FT,90.0,,497,7150,4321,1.0,1.0,0.0,0.0,1.0,1.0,,,,
71,1335176,,UTC,2025-03-09T04:00:00+00:00,1741492800,,,,Match Finished,FT,90.0,,497,18378,10405,2.0,0.0,1.0,0.0,2.0,0.0,,,,
72,1336285,,UTC,2025-03-09T04:00:00+00:00,1741492800,,,952.0,Match Finished,FT,90.0,,854,16953,16947,0.0,1.0,0.0,1.0,0.0,1.0,,,,
73,1324542,,UTC,2025-03-09T04:05:00+00:00,1741493100,1741493100.0,1741496700.0,,Match Finished,FT,90.0,8.0,99,279,301,1.0,3.0,1.0,2.0,1.0,3.0,,,,
74,1330566,,UTC,2025-03-09T04:30:00+00:00,1741494600,1741494600.0,1741498200.0,2546.0,Match Finished,FT,90.0,4.0,192,3764,3773,2.0,0.0,1.0,0.0,2.0,0.0,,,,
75,1316441,,UTC,2025-03-09T05:00:00+00:00,1741496400,,,3393.0,Match Finished,FT,90.0,,381,4452,4471,3.0,1.0,0.0,0.0,3.0,1.0,,,,
76,1323997,"Yoshiro Imamura, Japan",UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,967.0,Match Finished,FT,90.0,9.0,98,302,316,0.0,1.0,0.0,0.0,0.0,1.0,,,,
77,1324544,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,971.0,Match Finished,FT,90.0,6.0,99,312,4315,4.0,2.0,2.0,1.0,4.0,2.0,,,,
78,1324545,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,20560.0,Match Finished,FT,90.0,4.0,99,7127,295,1.0,1.0,0.0,1.0,1.0,1.0,,,,
79,1324547,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,19675.0,Match Finished,FT,90.0,8.0,99,308,4317,3.0,3.0,2.0,2.0,3.0,3.0,,,,
80,1324548,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,3304.0,Match Finished,FT,90.0,6.0,99,4322,280,3.0,1.0,1.0,0.0,3.0,1.0,,,,
81,1324549,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,979.0,Match Finished,FT,90.0,4.0,99,299,314,0.0,0.0,0.0,0.0,0.0,0.0,,,,
82,1324551,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,20498.0,Match Finished,FT,90.0,6.0,99,298,305,0.0,0.0,0.0,0.0,0.0,0.0,,,,
83,1324922,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,11578.0,Match Finished,FT,90.0,9.0,100,4326,4324,1.0,2.0,0.0,2.0,1.0,2.0,,,,
84,1324925,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,987.0,Match Finished,FT,90.0,5.0,100,300,7129,1.0,2.0,0.0,1.0,1.0,2.0,,,,
85,1324926,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,3298.0,Match Finished,FT,90.0,5.0,100,4314,315,0.0,0.0,0.0,0.0,0.0,0.0,,,,
86,1324930,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,20519.0,Match Finished,FT,90.0,5.0,100,10409,304,0.0,0.0,0.0,0.0,0.0,0.0,,,,
87,1336286,,UTC,2025-03-09T05:00:00+00:00,1741496400,,,3305.0,Match Finished,FT,90.0,,854,16954,16950,1.0,1.0,0.0,1.0,1.0,1.0,,,,
88,1337570,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,19536.0,Match Finished,FT,90.0,8.0,293,2749,2765,4.0,2.0,3.0,1.0,4.0,2.0,,,,
89,1337571,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,11502.0,Match Finished,FT,90.0,3.0,293,7060,2753,1.0,0.0,0.0,0.0,1.0,0.0,,,,
90,1340722,"Song, Min-Seok, South Korea",UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,1020.0,Match Finished,FT,90.0,4.0,292,2767,2761,2.0,0.0,1.0,0.0,2.0,0.0,,,,
91,1352309,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,,Match Finished,FT,90.0,,294,16452,25721,1.0,0.0,,,1.0,0.0,,,,
92,1352310,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,19539.0,Match Finished,FT,90.0,,294,18653,7075,1.0,2.0,,,1.0,2.0,,,,
93,1352311,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,,Match Finished,FT,90.0,,294,10131,25719,0.0,4.0,,,0.0,4.0,,,,
94,1352312,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,,Match Finished,FT,90.0,,294,25720,7108,3.0,0.0,,,3.0,0.0,,,,
95,1352313,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,,Match Finished,FT,90.0,,294,18655,7068,0.0,9.0,,,0.0,9.0,,,,
96,1352315,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,,Match Finished,FT,90.0,,294,16450,7064,2.0,4.0,,,2.0,4.0,,,,
97,1352316,,UTC,2025-03-09T05:00:00+00:00,1741496400,1741496400.0,1741500000.0,11508.0,Match Finished,PEN,120.0,,294,7112,7096,3.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,4.0
98,1316442,,UTC,2025-03-09T05:30:00+00:00,1741498200,,,4720.0,Match Finished,FT,90.0,,381,22524,4464,1.0,0.0,0.0,0.0,1.0,0.0,,,,
99,1316443,,UTC,2025-03-09T05:30:00+00:00,1741498200,,,,Match Finished,FT,90.0,,381,11690,24882,1.0,3.0,1.0,2.0,1.0,3.0,,,,
100,1280795,"Nathan Shakespear, Australia",UTC,2025-03-09T06:00:00+00:00,1741500000,1741500000.0,1741503600.0,127.0,Match Finished,FT,90.0,,188,946,24608,1.0,1.0,1.0,1.0,1.0,1.0,,,,
101,1305116,B. Mackie,UTC,2025-03-09T06:00:00+00:00,1741500000,,,,Match Finished,FT,90.0,,190,1976,1970,2.0,0.0,0.0,0.0,2.0,0.0,,,,
102,1330571,,UTC,2025-03-09T06:00:00+00:00,1741500000,1741500000.0,1741503600.0,2555.0,Match Finished,FT,90.0,6.0,192,3776,16772,0.0,3.0,0.0,2.0,0.0,3.0,,,,
103,1288898,,UTC,2025-03-09T07:00:00+00:00,1741503600,1741503600.0,1741507200.0,3383.0,Match Finished,FT,90.0,4.0,380,20392,4457,2.0,5.0,1.0,3.0,2.0,5.0,,,,
104,1316444,,UTC,2025-03-09T07:00:00+00:00,1741503600,,,3393.0,Match Finished,FT,90.0,,381,4470,4463,4.0,1.0,2.0,0.0,4.0,1.0,,,,
105,1322285,,UTC,2025-03-09T07:00:00+00:00,1741503600,,,20496.0,Match Postponed,PST,,,191,20821,20822,,,,,,,,,,
106,1322286,,UTC,2025-03-09T07:00:00+00:00,1741503600,,,7467.0,Match Postponed,PST,,,191,11177,11179,,,,,,,,,,
107,1322287,,UTC,2025-03-09T07:00:00+00:00,1741503600,,,,Match Postponed,PST,,,191,9036,3754,,,,,,,,,,
108,1335177,,UTC,2025-03-09T07:00:00+00:00,1741503600,,,5198.0,Not Started,NS,,,497,7151,7124,,,,,,,,,,
109,1348521,,UTC,2025-03-09T07:00:00+00:00,1741503600,,,,Not Started,NS,,,246,18637,25601,,,,,,,,,,
110,1305117,,UTC,2025-03-09T07:30:00+00:00,1741505400,,,7164.0,Match Postponed,PST,,,190,1973,1971,,,,,,,,,,
111,1316445,,UTC,2025-03-09T07:30:00+00:00,1741505400,,,4720.0,Match Finished,FT,90.0,,381,6402,4472,5.0,0.0,2.0,0.0,2.0,0.0,,,,
112,1316446,,UTC,2025-03-09T07:30:00+00:00,1741505400,,,,Match Finished,FT,90.0,,381,4458,4467,1.0,0.0,1.0,0.0,1.0,0.0,,,,
113,1337572,,UTC,2025-03-09T07:30:00+00:00,1741505400,1741505400.0,1741509000.0,1017.0,Match Finished,FT,90.0,7.0,293,2757,2763,2.0,1.0,0.0,0.0,2.0,1.0,,,,
114,1340724,"Jong-Hyeok Kim, South Korea",UTC,2025-03-09T07:30:00+00:00,1741505400,1741505400.0,1741509000.0,1015.0,Match Finished,FT,90.0,8.0,292,2762,2746,0.0,1.0,0.0,0.0,0.0,1.0,,,,
115,1298165,,UTC,2025-03-09T08:00:00+00:00,1741507200,1741507200.0,1741510800.0,20576.0,Match Finished,FT,90.0,3.0,734,15995,15991,1.0,0.0,1.0,0.0,1.0,0.0,,,,
116,1307957,,UTC,2025-03-09T08:00:00+00:00,1741507200,1741507200.0,1741510800.0,,Match Finished,FT,90.0,5.0,637,9162,9167,0.0,2.0,0.0,0.0,0.0,2.0,,,,
117,1319102,,UTC,2025-03-09T08:00:00+00:00,1741507200,1741507200.0,1741510800.0,2570.0,Match Finished,FT,90.0,5.0,195,22823,3808,0.0,3.0,0.0,1.0,0.0,3.0,,,,
118,1319103,,UTC,2025-03-09T08:00:00+00:00,1741507200,1741507200.0,1741510800.0,2577.0,Match Finished,FT,90.0,3.0,195,3807,3810,3.0,0.0,2.0,0.0,3.0,0.0,,,,
119,1358491,,UTC,2025-03-09T08:00:00+00:00,1741507200,1741507200.0,1741510800.0,,Match Finished,FT,90.0,7.0,765,21576,16191,0.0,1.0,0.0,0.0,0.0,1.0,,,,
120,1358499,,UTC,2025-03-09T08:00:00+00:00,1741507200,1741507200.0,1741510800.0,993.0,Match Finished,FT,90.0,,277,19482,2497,2.0,0.0,,,2.0,0.0,,,,
121,1287716,,UTC,2025-03-09T08:15:00+00:00,1741508100,1741508100.0,1741511700.0,6522.0,Match Finished,FT,90.0,5.0,764,16185,16854,2.0,0.0,1.0,0.0,2.0,0.0,,,,
122,1313634,,UTC,2025-03-09T08:30:00+00:00,1741509000,1741509000.0,1741512600.0,2273.0,Match Finished,FT,90.0,7.0,324,3469,3460,2.0,1.0,1.0,0.0,2.0,1.0,,,,
123,1262760,,UTC,2025-03-09T09:00:00+00:00,1741510800,1741510800.0,1741514400.0,12282.0,Match Finished,FT,90.0,5.0,284,6910,6875,3.0,1.0,2.0,1.0,3.0,1.0,,,,
124,1303010,,UTC,2025-03-09T09:00:00+00:00,1741510800,,,10932.0,Match Finished,FT,90.0,,577,24869,6326,3.0,2.0,1.0,1.0,3.0,2.0,,,,
125,1304533,,UTC,2025-03-09T09:00:00+00:00,1741510800,1741510800.0,1741514400.0,,Match Finished,FT,90.0,,578,24876,18057,1.0,1.0,1.0,1.0,1.0,1.0,,,,
126,1316799,,UTC,2025-03-09T09:00:00+00:00,1741510800,1741510800.0,1741514400.0,8218.0,Match Finished,FT,90.0,2.0,685,12877,7307,1.0,1.0,0.0,0.0,1.0,1.0,,,,
127,1321257,,UTC,2025-03-09T09:00:00+00:00,1741510800,,,5050.0,Match Finished,FT,90.0,,728,24583,24584,1.0,2.0,0.0,2.0,1.0,2.0,,,,
128,1347084,,UTC,2025-03-09T09:00:00+00:00,1741510800,,,20090.0,Match Finished,FT,90.0,,573,4253,22085,1.0,0.0,0.0,0.0,1.0,0.0,,,,
129,1355501,,UTC,2025-03-09T09:00:00+00:00,1741510800,1741510800.0,1741514400.0,19804.0,Match Finished,FT,90.0,6.0,1061,16864,6814,0.0,0.0,0.0,0.0,0.0,0.0,,,,
130,1212188,,UTC,2025-03-09T09:15:00+00:00,1741511700,1741511700.0,1741515300.0,435.0,Match Finished,FT,90.0,5.0,346,8622,603,1.0,2.0,1.0,1.0,1.0,2.0,,,,
131,1309297,,UTC,2025-03-09T09:15:00+00:00,1741511700,1741511700.0,1741515300.0,6159.0,Match Finished,FT,90.0,3.0,349,8623,7297,2.0,2.0,2.0,2.0,2.0,2.0,,,,
132,1309298,,UTC,2025-03-09T09:15:00+00:00,1741511700,1741511700.0,1741515300.0,10850.0,Match Finished,FT,90.0,3.0,349,15134,7369,0.0,1.0,0.0,0.0,0.0,1.0,,,,
133,1316798,,UTC,2025-03-09T09:15:00+00:00,1741511700,1741511700.0,1741515300.0,5280.0,Match Finished,FT,90.0,1.0,685,7281,12855,2.0,4.0,2.0,1.0,2.0,4.0,,,,
134,1316800,,UTC,2025-03-09T09:15:00+00:00,1741511700,1741511700.0,1741515300.0,12724.0,Match Finished,FT,90.0,5.0,685,12816,14747,1.0,0.0,0.0,0.0,1.0,0.0,,,,
135,1317130,,UTC,2025-03-09T09:15:00+00:00,1741511700,1741511700.0,1741515300.0,19255.0,Match Finished,FT,90.0,3.0,348,15132,3718,2.0,3.0,1.0,3.0,2.0,3.0,,,,
136,1317132,,UTC,2025-03-09T09:15:00+00:00,1741511700,1741511700.0,1741515300.0,10671.0,Match Finished,FT,90.0,5.0,348,14473,7304,2.0,1.0,1.0,1.0,2.0,1.0,,,,
